reviewId,content,score,thumbsUpCount,at,replyContent,repliedAt,appName
01013db5-2bcf-4086-9459-fb6e6ecffb6e,"Scam alert! Be very careful with misleading pricing. I pay for Walmart+ which gives me free shipping. Every time I place an order lately I'm always missing an item or two. Then you go in and amazingly enough it's available. So you put in that couple of items that were missing. Now, they either get you to increase your order to a $35.00 minimum to get what ""they"" missed, or they charge you a $6.99 delivery fee for getting your missing items out to you. Does this sound like a SCAM to anyone else",1,439,1710106757000,We'd certainly like to look further into the issue you mentioned. Please connect with us at https://www.walmart.com/help,1710119587000,Walmart
32f53d9c-dd8c-490d-8d0f-71481932ea7b,"Walmart is good for budgeting for food etc. There are constant two difficulties with the app. 1: If you have some items that are available in-store as well for shipping, Most likely it would be changed to pickup when you don't want it to be. 2: While you're checking the status of certain items, the app will say that it's 'out of stock' when the items are still available. Not sure if these are bugs in the app though, maybe some improvements would be good? Thanks :)",3,222,1714004410000,"We're always striving to make our app more user-friendly, and your input helps us do just that, Abigail. Please share more details here: https://survey.walmart.com/app",1714010324000,Walmart
0644ee96-4e6e-43fd-9f3b-c223bf1e0d78,"The Wal-Mart app is good for the most part, but one bug that I found is when I try to select substitutions. When I search for a similar item it kicks me out of the substitute section, and I have to start over. I noticed it does that even after I hit the select button for a substitution. I had to select the done button after each item or it wouldn't save. Also, when selecting substitutions, it doesn't show all available options for a product that I just saw when I was adding items to my cart.",4,845,1709707436000,We'd like to assist you further. Kindly contact us at https://survey.walmart.com/app if you're facing any issue with the Walmart app.,1709709231000,Walmart
5e93e2f1-2eeb-4a58-a902-691d1fdb989f,"They often don't have what you ordered or a suitable replacement by the time they fill your order even if you pay for express delivery. Overdone, counterintuitive, and difficult to navigate app and site. I have given this corporation almost a year, and I am done. It is more stressful than just going to the store. I will be canceling my membership before the renewal date. I am currently looking for an alternative. I should have known better than to trust Walmart.",1,39,1709009310000,We regret for the issue cause to you by not receiving the right items. Please contact us at walmart.com/help.,1709010337000,Walmart
f92567c7-c329-48c5-8ae1-768d18982e26,"Very cumbersome. Also very easy to get ripped off. Items I have purchased are kept in a list with a little blue reminder of how many times I have purchased this item. However it can easily change from the one delivered for $2 to one shipped from XYZ Co for $27.50. There are several settings that should be part of the profile. For instance if I don't want substitutions I don't want to tell you each time,if I went thru the process of setting up the round up again I don't want to tell you each time",2,136,1709433360000,"Thanks for sharing your experience with us. We totally understand your concern. The pricing depends upon a lot of factors like distance, weight and availability. For further details, please contact us at: walmart.com/help",1709435677000,Walmart
adedd3f2-2e03-4d0f-a7ec-4e5c36f91e71,"I don't know about that, App user Keith Pearce 4-8-24. I was using the Walmart Pay feature in the store on 4-19-24 to pay for my items. Intrusive popups started getting in the way of trying to use the feature. One wouldn't move if I didn't check the box ✅️ to agree with the new privacy terms. Well, that's what I thought. I found out later via email 📧 I signed up for Walmart+ & was charged $12.95?!? 😯 I immediately called for a refund. It took me (5) calls to get the right Representative😡",3,30,1713674051000,Let’s make sure your experience is seamless and hassle-free Dan! Get in touch with us at: https://www.walmart.com/help,1713661234000,Walmart
68e1026d-14fd-4464-80d5-ffb337eed8bf,"We used this app for pickup for the first time yesterday. Online ordering, when smooth enough. Then the fun started got the substitute product for two of my idems one was just fine the other was not even close. It was a $1 pack of bubbles they substitute for a 3 dollar bubble wand. It took my husband 2+ hours to do the pickup. Cause the app didn't recognize that he was there. Then, the only way he got the order was by calling a person cause you couldn't go in and get it. NEVER AGAIN!!",1,43,1711874482000,We really regret to hear about your first pickup experience. We’re committed to making things smoother for you. Please contact us at https://survey.walmart.com/app,1711876846000,Walmart
807b4be8-dab7-4b37-8366-56f083856f19,"Just commenting on the app in this quick review, not any specific Walmart store! Overall the app is fairly well designed, and definitely easy to use. It's so easy to pick out what you want and place an order. The order tracking works well too! Also, the few times I've needed to talk to someone re: app/order issues, they're typically very good at fixing any issues I have, and usually find a way to make up for it in a little way. I usually don't rate 5*, but they deserve a solid 4 1/2*!",5,286,1708733011000,Thanks for sharing your thoughts on the Walmart app! It's great to hear you find it easy to use and that it's been helpful for your shopping needs. The fact that the customer service team has been responsive and accommodating when you've had issues is definitely a plus. Your 4 1/2 star rating speaks volumes about your positive experience.,1708734463000,Walmart
6bc90e96-097b-4b06-953c-925384fd1909,Damn near 3 years later and this is still one of the worst shopping experiences I've had online. The only app worse than this is Home Depots. It's buggy. It's laggy. It doesn't give you what you type in but then shows you exactly what you typed in in suggested AFTER telling you what you typed in doesn't exist. Wanna add a new card? Good luck. There's always an error. Wish I could give zero stars. Oh and now it won't let me check in without sharing location.,1,58,1712038098000,Thanks for sharing your experience with us. We regret knowing about your experience with online shopping. Please contact us at walmart.com/help.,1711973958000,Walmart
7294071d-0f8b-4bf9-97eb-2f49c3b84245,"Love Walmart+! I can order any product I need (no minimum), get free shipping & fast delivery. It not only saves me a trip to the store but also gives me a much wider variety of choices online. There are other perks that come with the membership as well. Additionally, their annual subscription is less expensive than other options. I'll definitely renew when the time comes.",5,340,1712793119000,It makes us very happy to hear that! Knowing that you're finding value in Walmart's services provides an amazing feeling.,1712798939000,Walmart
268a2485-340d-4e81-9a9e-5aa4350fbc59,"Buggy. And often times it says out of stock, but you to store and it's right there on the shelf. Can take up to 10 days or so to get refund on cancelled or unavailable items. Also some drivers will deliver to wrong house, so always request signature. Also resolving small problems through tech support is a nightmare that can take days. Absolute trash app. I am uninstalling and cancelling my subscription. Can't even do the basic thing of changing an address on an order.",1,39,1709361952000,Thank you for bringing this to our attention. We're sorry to hear about your experience. Please contact us at walmart.com/help for further assistance.,1698441243000,Walmart
622469f9-5daf-4880-b61d-8f3d8afe62e1,Terrible! Terrible! Terrible! This is the second month in a row the app has glitched out this time costing me $188.31. It goes to blank screen and you think that the oder wasn't placed; it doesn't show up in your shopping cart. So When I added it to another order it show up in the original order. Canceled immediately and they shipped it anyway even though their representative said it was taken care of. Ended up with two of the same order.,1,482,1709414202000,"We hear you loud and clear! Your words is crucial in helping us iron out these glitches. Here’s to a smoother, glitch-free Walmart experience in the future. Please contact us at https://survey.walmart.com/app",1709415970000,Walmart
0b1824a6-ad8f-43a6-8cca-e3b68d5bd9e5,"Hi, Walmart App Developers!💙 Re: Saved Shopping Lists: ◾Can we be allowed to have [more] personal saved shopping lists, so that we can have our categorized lists ready for shopping? (Not talking about the 'saved for later' shopping list while putting stuff in shopping cart, -- we enjoy that, too!) Example: personal shopping lists that we make for: ""household items""; and ""hair products""; & ""garden,"" ....etc., -- Give us, at least, ADDITIONAL 6 more lists. Please, will ya? (5⭐ incoming) Thanks!",4,0,1723146684000,"Here to help! Please share more with us at https://survey.walmart.com/app, so we can assist you better.",1723155531000,Walmart
cfe3d90e-6d84-4a8b-a16c-cd52d151ee9d,Pop ups Really??? Pop ups need to go. Obnoxious does not begin to describe it. I got charge a membership I did not want because of it that I can't seem to get a refund on. Just stop! Updating review: It is still bad. The app wants to try and upsell you by popups. Popups are still terrible. The app is not there to service the customer it is there to try and sell you more. Walmart is platform decay... They are trying to wring you for more money and track your habits. Not compete for your money.,1,46,1711681964000,"Thank you for the feedback, Gabriel. We're sorry you've had trouble with pop-ups while using the Walmart app. Please provide us with detailed description of the issue at https://survey.walmart.com/app.",1695262685000,Walmart
11974579-c5b4-4934-94a3-d7ff4362d636,"Even Instacart has a button you can press to contact the shopper regarding your order. I constantly receive wrong items, even though I specify what item I would like, IF, an item needs to be substituted. Also, I know full well that the item that they are substituting is sitting right on the shelf, they're looking in the wrong place. I'm about to cancel my Walmart + & shop somewhere else with Instacart. Why doesn't this app have a button to contact the shopper?",1,36,1708835663000,,,Walmart
7e76dd2d-8f68-43aa-bd38-41f107ab1597,"I've been shopping this app once or twice a week for several years now and this app has not changed or improved at all in that time. I'm still baffled by the layout and content when I search something somewhat vague (say cookies) and find myself scrolling down through hundreds of options (it seems) except that at least half of the items are duplicates of duplicates and now I've seen chips ahoy 16 times and I'm so aggravated, I just want back to the top... but where's the back to top button? grr",3,29,1711078858000,"We'll definitely take your input into consideration as we strive to streamline the search process and reduce redundancy in our listings. If you have any further suggestions, connect us via https://survey.walmart.com/app.",1711079741000,Walmart
55a271f4-ab9a-4389-8221-d5d155181fcf,"This used to be a great app. I even deleted my 5 star to replace it with one star! I used to recommend Walmart+ but now with the app problems I no longer do. It's beyond slow, it freezes and it CONSTANTLY says technical issues. It's getting real old. As far as shopping, most employees do a good job. No one checks dates so be prepared for expired or close to. And every single order they are out of something. If items are popular why not increase inventory?",1,47,1712349663000,"We're actively working to resolve these issues to provide a smoother shopping experience for our customers. We'll review our inventory management processes to ensure better availability of popular items. If there's anything specific we can assist you with, connect us at https://www.walmart.com/help.",1712359428000,Walmart
5ab032a5-86e1-45a5-855c-4464507a7c7d,"I love not having to go in-store for groceries, pick up is my go-to nowadays. App is easy to use. Only issue is sometimes an item says delivery only when it's something that normally isn't, ex. a carton of chicken broth. And then next time there's no issue with it. Glitches happen. But I am very happy with the Walmart app and their online order/pickup option. Life is easier.",5,654,1714614332000,We're committed to making your shopping experience even better. Reach out to us at: walmart.com/help so we can assist you further.,1714614770000,Walmart
68c30749-87d8-43f1-9e4c-5671d816932b,"I enjoy shopping at Walmart online. I avoid the crowded aisles, bypass the long lines at checkout & can shop wherever I am at the time. It is most convenient when I have a long to do list, or are pressed for time, or when I just don't want to get out for the day. I love the online savings as well. Because some things you just don't find in stores and some merchandise is marked clearance only for online purchases. Walmart really makes it easy for online check out as well!!!",5,3,1719886821000,Sounds like you've mastered the art of online shopping!,1719889172000,Walmart
43d48943-855b-41e8-8cb8-bbaa608392c3,"The Walmart app is a convenient way to shop for groceries, household essentials, and more. It offers features like in-store pickup, delivery, and mobile checkout to save you time. You can browse products, check prices, and even build shopping lists with the barcode scanner. While there can be occasional glitches with substitutions, the overall functionality and savings potential make this app a worthwhile download for Walmart shoppers.",5,129,1710592030000,We're glad to know that you find the app's functionality and savings potential worthwhile. Thank you for choosing Walmart.,1710592637000,Walmart
58fb8534-f289-40b1-99a3-15fc35a5060a,sometimes very good. and sometimes I find as much as half my order is missing and still charged for it. I half to call to get the charges taken off. It's just a hassle. the site is good but I may change the amount of a item and it doesn't register on your end so no use at changing amounts. Am homebound & still am greatful you deliver!,3,4,1715914820000,"We're committed to ensuring your satisfaction. If you have any questions or need assistance, please don't hesitate to reach out to us at https://www.walmart.com/help",1715919805000,Walmart
7c242f48-4a57-4259-9c4a-3057bbbd181c,"Extremely convenient. However, after reading some of the other reviews I realized how often I've ran into the same issues. Correct me if I'm wrong but some of the items are not sold by Walmart but other vendors. A few months ago I purchased a ""like new"" ""unlocked"" galaxy device. I was very pleased with the condition of the device. Unfortunately when my existing carrier ran the imei # they told me the device wasn't compatible with their network. So who's at fault?",4,6,1712404947000,Convenience at your fingertips.,1712376812000,Walmart
bffc8726-2531-4312-9f30-caf30806262d,"Edit#2: The link you provided is no longer available for me. 1) This app changes the store selected for delivers from the Super Store you want to the closest Neighborhood Market. The problem is not with the stores involved. The problem is that the app makes changes the store selected. 2) The app does not allow me to change the item count on the substitutions I select. Again, the survey didn't allow me to provide more information about the app or my device(s).",1,30,1714388766000,"Thank you for notifying us of this situation. Our commitment is to consistently improve user satisfaction. We encourage you to share more details through the provided link (https://survey.walmart.com/?walmart-store-core) so that we can better understand and address your needs. Your input is valuable, and we look forward to serving you better.",1714368755000,Walmart
bd80a424-20ff-42df-8dad-c078d7b0d74b,"They tryto compete with Amazon yet 100% of the time 3+ items are out of stock, or shoppers mark things unavailable in depts they don't want to walk to. I've gone to the store 3 X's to find the exact item right where it should be, shelf full. I hate Walmart. I tried Walmart Plus in hopes that I could avoid going into one of their stores, but it's so unreliable it's pathetic. Don't expect them to care, they cut caring more with each 3¢ price rollback. They've killed customer service.",1,47,1713923494000,"We’re actively working to ensure product availability, Jon. Reach out to us at: https://www.walmart.com/help",1713924560000,Walmart
67b473d8-81bb-47bf-a8ae-0b10b3de7516,"Ordering online from Wal-Mart is easy to use. I save money buying online instead of going to the store. When I go to the store I am surrounded by items that I would like to eat sometime. Having to select each item, I am not overwhelmed by the items that I might want to eat sometime. Both the pickup curb side is so easy. Having them delivered is a God send. It's just a great way to save money, convenients.",5,30,1711247914000,It's wonderful to hear that you find ordering online from Walmart to be easy and convenient! Happy shopping!,1711249391000,Walmart
28b5421e-1e9a-4027-9ea0-fd39713b2005,"It's a well-designed app. It's easy to use for product searches and reviews, to tell you if a product is available in the store or nearby, to view past purchases and initiate returns, for Rx reminders and curbside pickup. The Walmart app spams your phone with annoying promotional notifications. What's the point of promotions at Walmart since everything has the same everyday low price? But it's easy enough to disable the marketing notifications category and still get all other notifications.",5,137,1709397991000,Great to know you enjoy our app’s versatility! Your feedback on notifications is noted. Enjoy your Walmart shopping experience! 😊,1709399159000,Walmart
846e07db-19cc-4d7a-bef7-c1f0afda0d85,"The app was fine before, but now suddenly the search bar was relocated from the top to the bottom of the screen? I keep accidentally clicking where the old search bar used to be, and accidentally opening the ""address preference"" box which is now in its place. The search bar really did not need relocating, it only makes the app more frustrating to use.",3,165,1709882407000,We regret to hear about the inconvenience caused by the app changes. Your feedback is crucial for us to enhance your shopping experience. Please contact us at https://survey.walmart.com/app,1709886484000,Walmart
aeb4850b-7dc8-4a39-8ebe-0fd4589dfa64,"Constant reminder to restart the Walmart subscription! STOP. If I want to restart, I will. But the full page annoying reminder is enough to uninstall this app!!!! Update: this is a very invasive app. You can NOT use curbside pickup without sharing precise location. Plus the stock availability is wildly INACCURATE!!! AND I HAVE COMPLETED NUMEROUS SURVEYS WITH NO RESULTS.",1,6,1716065896000,"Your input is valuable to us, Renee. We're here to enhance your experience. Please provide us with more info at https://survey.walmart.com/app",1713753980000,Walmart
2d72c00a-8621-4f9d-b1e6-7768c1de6a24,"They trashed the online ordering & pick up. It used to be so easy to find everything you needed, but they cluttered it like crazy. After 10 mins, I had 4 items out of the 50ish I'd normally buy. The new app design literally makes it take longer than actually shopping. Worthless. I can't even imagine how many customers gave up like myself. Thankfully Meijer & Hy-Vee & jewel have better options.",1,67,1709438037000,Thanks for sharing your experience with us. We’re remorseful to know about the issue you faced while using with the Walmart app. Please contact us at walmart.com/help.,1709439662000,Walmart
c0cc7527-dc7b-40d4-a5ce-56b20075ca93,"App is somewhat ok, delivery service is trash. Not worth the membership 4/5 orders get delayed after they're marked as ""on the way"" for over an hour and you dont get a refund even though you paid extra for faster. appointment for them to be there and its always 2 + hours later so if you have something planned you have to cancel. Not to mention they never get the order right, always getting charged for things that didn't show. Also my account was hacked before so I wouldn't say it's secure. 👎",1,136,1714174460000,Thank you for voicing your concern about our Online Grocery Pickup service. We would love to get more information into what happened. Please contact us at walmart.com/grocery/help,1669938068000,Walmart
6ce56d23-5250-4906-8004-754fb210f6bd,Old Review correction after 2021 update broke in-store functionality: upgraded from 1 to 2 stars. In-store use is hit or miss. For a while you could find local stock and pricing at different stores if you dug in the product page... Missing that is a huge loss. Currently in-store scanning works sometimes: occasionally it still will only give online pricing. Force quit and restarting the app 6 or 8 times usually fixes the issue. I just downloaded the 4/24 update so we'll see if that helps.,2,152,1713495095000,"We'd certainly like to look further into the issues you mentioned, Julia. Please connect with us at https://www.walmart.com/help",1713496439000,Walmart
55e1f518-4aed-47db-8309-cb522bfe110e,"Works great, love the scan-n-go feature but hate that you still have to wait in line and go to a register to checkout. Have it work the same as Sam's Club and it will be perfect. The grocery delivery side, however, is honestly fantastic. Gas fill-up seems a bit glitchy recently though - seeing if there are any app updates that I missed.",5,0,1710711847000,"Thank you for sharing your experience! We'll certainly review your suggestions for streamlining the checkout process and improving the gas fill-up feature. If you have any further questions or need assistance, feel free to reach out. For more insights, please visit https://survey.walmart.com/app.",1710715190000,Walmart
32f27735-7d73-4a0e-b8e7-27558eea7480,"App works well. Good job software team. One feature is Missing with app. I wish that when shopping (In Store) mode, they give you options to show other locations that may or may not have inventory of a product I have to use Google to find out and takes time, because we links jump you back into app with (saved store location) that doesn't help. usually resorting to using the computer.",4,34,1714021146000,Thanks for the praise! We'll consider your suggestion for app enhancement. Please get in touch with us here: https://survey.walmart.com/app,1714022802000,Walmart
cd26deed-bd96-4ef9-bd78-d386401377ca,"I like the Walmart app. I LOVE being able to pick-up my groceries and it works great for that!! BUT... when I get a Walmart email and look at items listed, it says I can add to cart to order. But, when I open the app from the email like it says to do, and look at the same items...99% of the items listed are OUT OF STOCK...WHY?? AND....This last update, the app is adding all kinds of items to the ""my items"" list, for me to choose from... I don't like it one bit!!! 😕 AND NOTHING HAS CHANGED ‼️",3,7,1710903853000,Thanks for sharing your experience with us. We’re sorry you’ve had issues while using the Walmart app. We’ve shared your experience with our App Development Team. They release new app features each week based on customer feedback like yours. Make sure you check for app updates regularly.,1685074612000,Walmart
4a5c5740-454a-4b87-b23c-d5e9fd4aae5b,"Mostly okay. Scan-and-go needs work. Scanning produce was so confusing at first and they don't make it clear in the instructions. Also, not all stores are the same, some have produce scales nearby while others are weighed at checkout. YOU CAN'T ADD GIFT CARDS as a payment type for scan-and-go, which is unbelievable. How do you use an e-card in store then? Barcode scan can be slow. Doesn't always stay at YOUR STORE, which can cause you to buy something for pick-up from the wrong store.",3,147,1712261855000,"We'd like to take this discussion further to our DM's in order to have a more detailed one, Sam. Kindly connect with us at https://www.walmart.com/help",1712213879000,Walmart
7035a77d-e8e4-491e-b564-f4b123ea52a3,"After the newest update, I am no longer able to get my fuel discount at Mobil/Exxon stations. It pops up with the option to start fueling, but when I try to click on it, it does nothing. I've restarted my phone, uninstalled and reinstalled and still won't work. Only reason I gave 3 stars is because the rest of the features appear to work fine.",3,83,1709325145000,"That's not the experience we wanted you to have with our app, Lizz. Please tell us additional details about it at https://survey.walmart.com/app",1709325851000,Walmart
6393ea61-e279-447a-b28c-77987fdd23d1,"Was loving the app, not so much anymore. I have been doing my grocery shopping with Walmart, and having it delivered. It was great! But then my last several orders I've noticed it always says "" These items are not eligible for substitutions "". Why? Why did you take away the ability to choose substitutions? Now if I place an order and something is out, instead of a substitution, I get nothing, which means I may have to do another shopping trip to another store to get my missing items.",2,8,1715886782000,Thanks for bringing this to our attention. We'd like to investigate the issue. Please contact us at walmart.com/help,1715888638000,Walmart
2522e201-92f9-456b-bf44-86d1bd735fbb,"This is very convenient to use. I always check for out of stock items, but most of the time, my order is missing something because it is out of stock. The other issue is getting the wrong item delivered. Mostly, this happens with produce. The people making the delivers are always very professional and great.",4,1,1714305721000,"For further assistance regarding the issue you've encountered, please reach out to us through our support portal at https://www.walmart.com/help. We're here to address your concerns and provide prompt resolution.",1714307577000,Walmart
c79f37f8-b5f2-4d0d-a14c-caff1f31ab4b,"It's stupid how they claim items are in stock, and you go to the store and they don't have something. Worse, the prices are incorrect and/or not matching. You add an item where they want to charge shipping from the store, but online it's free; then it still gets delivered from a local store. We tried ordering things for our store pickup and waited in the parking lot for several HOURS. As for the application, we aren't allowed to change comments on items purchased. Why???",1,26,1712575382000,Thanks for sharing your experience with us. We’re sorry you’ve had issues with product availability within the Walmart app. Please contact us at walmart.com/help.,1682880977000,Walmart
fffe7589-ca04-454b-82b0-7827f28889f5,"Everything has been really great with the app. Customer service has been amazing too. The only complaint I have is, my apartment isn't the easiest to locate and so I will use the chat with the driver option to give them the right directions to my place. The drivers rarely ever look and they spend way more time looking for my apartment then they do actually shopping for my stuff lol. Walmart can't really do anything about that, though ☺",4,43,1709269257000,,,Walmart
1f318b32-a453-4bbc-a686-b8d37c4b057e,"When I try to filter the price low to high, it prioritizes best sellers over showing me the best priced items. It even hides many items from my view in order to show me their best sellers rather than what I asked for. I actually had to use Google over the app to even find certain things, because even when I search for them in app, they don't show it.",1,46,1713157820000,"Thank you for sharing this idea with us, and we request you to sharing your details with us at https://survey.walmart.com/app",1713160453000,Walmart
8ddf7ffe-6a15-423c-a94e-c7d55e582a43,"Walmart+ is convenient, but I've had a couple of issues receiving products, they drop off at the wrong home, and when I chose the option to sign for my groceries, they leave sitting at the door anyway. That there is inconvenient, I would rather tip for my delivery in person. It doesn't make sense to tip before receiving merchandise.",3,19,1710360878000,We regret to hear about the delivery hiccups. Your words are crucial for us to refine our service. We appreciate your patience and are committed to making your Walmart+ experience better. Please contact us at walmart.com/help,1710362024000,Walmart
83a8888b-bc5b-4e44-94d7-37c2aef77895,"4 stars only from deliveries left away from front door. This doesn't happen often, but it's why I tip after delivery is made. I'm disabled. Leaving my groceries at bottom of stairs isn't what I pay for. Nor taking a pic from parking lot which doesn't show my porch. I do take picture if it's done wrong and report it. Walmart is very firm about deliveries. I've often gotten refunds or discounts due to lazy deliveries. However 90% of the time the drivers are super awesome, friendly and helpful!",4,26,1710983173000,"Your satisfaction remains our utmost priority. To provide you with a personalized and tailored assistance experience, we encourage you to connect with our dedicated support team at walmart.com/help",1710989749000,Walmart
fddc5011-89d7-4a49-b9a1-d2374f2a4bb3,Was told I could ship it to a Walmart with a Auto shop as long as I set it as my default store. Wrong. Also I don't like that I had to save my card. I also don't find the app super user friendly. If they don't install my battery I will be pissed. I never saw the option to choose that either. Not impressed at all.,1,0,1722345875000,"Olivia, we're here to help you. Let's work together to address your concerns step-by-step. Click here https://www.walmart.com/help for further support.",1722396671000,Walmart
30674759-8052-4605-971b-dea53b2b0cba,"QR code scanner never works at the pump. Every time I have tried, it tells me there is something wrong with the address linked to my payment card...but I can use the aame payment card with the same address to order something theough the store or marketplace. Additionally, the app's search engine usually puts the item I am looking for on page 2 or 3. More frustration than I care to deal with.",1,26,1711584675000,"Let's tackle these challenges together! For assistance, visit https://www.walmart.com/help. Your satisfaction matters most.",1711590694000,Walmart
546268bc-be79-4c0a-b756-338ef27b00e0,"I'm a walmart + member & have had multiple issues with my purchases using the app. Items received were defective clothing, counterfeit lotion, ""lost items"" & most recently purchased a lawnmower on 3/23 during a flash sale & still haven't received it. I've reached out multiple times with nothing being resolved. They claim to offer solution""s"" but its more of an ultimatum, either wait for it or get a refund.. I want the product I paid for, at the price that was advertised.",1,56,1714442048000,"Rolo, we'll do our best to ensure your concerns are addressed promptly. Reach out to us at: https://www.walmart.com/help",1714442994000,Walmart
7ad4696b-c0e6-43be-b117-a232b9ee35de,"Most of the time I have no problem with my home deliveries, but when I do, the problem is super bad. I believe it's not a Walmart problem but a specific store problem. I will Kee my Walmart+ subscription as long as it's offered. Nothing is perfect, and this is the best thing going on, human errors and all. I highly recommend.",4,0,1715348581000,We'd certainly like to look further into the issue you mentioned. Please connect with us at https://www.walmart.com/help,1715351961000,Walmart
a4fd0a23-aa6c-4e9b-8184-2759e90f06e9,"Okay, I'll put it this way. I was looking for a product on the app and It gave me the aisle number; but the aísle number was on top a refrigerador, not visible. It took some minutes to find someone to ask! Some times I go to other stores I'm not familiar with and the products aísles are located in different than others; so it takes more than to find whatever I need. It'd be great the app to have a little map with section names to locate them. Example: Pet supplies, cleaning supplies, etc.",3,15,1713562072000,That's not how we expected your experience to be. We recommend you share more details directly with us at https://www.walmart.com/help.,1713554130000,Walmart
67f1ac62-8841-484a-b011-b707fa747151,"Walmart is the largest Grocery store within 10miles of me. I signed up for Walmart plus when it started and have continued using it for grocery delivery as it saves me the trip to town (6miles). But I have recently started questioning the value. MANY times the app shows items out of stock. These are typically the cheaper, generic or store brand items. YET when I drive to the store those items ARE in stock. Now this week, many items were ""in-store"" only. Why pay for a subscription?",3,1,1712908421000,"We understand the issues you've raised and are dedicated to improving your experience with our platform. To better assist you and address your specific concerns, we invite you to share more details through our dedicated support link at walmart.com/help",1712911298000,Walmart
82455cb7-3112-4a1c-91cf-3d5b124900cd,"Very useful app. Three suggestions: Don't show me out of stock items when I search. Don't refuse to let me go into the app if I don't want to update. Don't say I have messages, when it's just an ad. You shouldn't even have ads!! Walmart is one of those stores that won't give you the option to NOT save your card (-600 stars, but that's the company, not the app). This app makes it easy to delete the card after an order, as long as you can find the saved payments spot.",4,8,1715632934000,"We appreciate your support! If there's anything we can assist you with, don't hesitate to contact us at Walmart.com/help.",1715633739000,Walmart
c39ed70e-d788-4cfd-a754-6ca67c6f91cb,"I notice my total is different the next day every time without any changes to my order. This week it's $1.40 higher today than it was when I placed my order. You have 0 correspondence to anything I've ever said as feedback. I get a noti saying let us know to ship the item by 2pm. I click it, it says shipping is unavailable on that item. Yet. I notice the price hasn't been refunded. So. On top of the $1.50 per week you upcharge, now you're keeping money for items you can't ship?",2,11,1708886104000,"We've taken note of the concerns you've brought to our attention and are dedicated to enhancing the user experience. Should you require further assistance please feel free to reach out to us at walmart.com/help
",1708887387000,Walmart
75b6355e-5a25-48ec-972c-731333bb0f4e,"Walmart pick up feature is troublesome. I have had problems with it in the past. Most recently it doesn't appear to be processing correctly. If I check in, park and enter my info, the app doesn't clear the icon on my desk top or the dot (flag) in the app. They bring my order out, so the store is receiving info correctly. I just can't get the phone notifications to clear. Creates confusion. You wonder if you truly got check in or need to try again. 🤷🏼‍♀️",4,190,1711091330000,"we sincerely apologize if things didn't go as smoothly as expected. If you need assistance or have any concerns, please reach out to us at walmart.com/help",1711092411000,Walmart
fdb9c8d7-dc49-4b53-b4cc-bb801bdb0c74,"The search function is driving me nuts. I typed in Blu ray player. Scrolled through the options, found one at the price I was looking for from an acceptable brand, ordered, and picked up some time later. As I am putting the box in the recycling, I see it is a DVD player, not a Blu Ray. Why was it even in the list? Not the first time the website led me to a product that was not what I searched for.",2,44,1715500907000,This is not the experience we want for our customers. Please contact us at https://survey.walmart.com/app,1715502566000,Walmart
c5097fd5-81c2-40fc-91f5-abf721bb39b0,"3.35 stars: The app is functional, but sometimes you have to tweak what you're searching for several times, which can be tedious. The filter doesn't stay at whatever you select, and the default is always at the highest price. I can't stress enough to look at the seller information for non- Walmart provider purchases. if the seller is below 85%, would not attempt. You may have to pay an additional fee, which I absolutely will not do. I wish looking at your order information was easier as well.",4,66,1715661257000,"We're committed to ensuring your satisfaction. If you have any suggestions or need assistance, please don't hesitate to reach out to us at https://survey.walmart.com/app",1715661855000,Walmart
d12acafa-408c-42b8-ab1d-4ead8cd23fec,I'm loving my new subscription to Walmart + and all my extra benefits. Being that the APP CRASHES all the time I'm only rating it at 3 stars. I'll be happily doing some grocery selections or even any other miscellaneous browsing and shopping and next thing ya know that lovely error message pops up saying Walmart has stopped 😭😡😮‍💨 other than this extremely frustrating issue... I am ever so grateful for my subscription to Walmart plus 🙏 oh and one of THE BEST PERKS=FREE DELIVERY!!!,3,7,1715252631000,We aim to address and resolve the situation for you. We encourage you to contact our dedicated support team at walmart.com/help for tailored assistance.,1715275191000,Walmart
55570b66-f214-48d1-93c5-ea62449c4994,"You'd expect a shopping app made by WALMART to have a function card saving system. I have to uninstall and re install the app in order to fix my default payment option. Edit:The re installation doesnt work. I'd think the first thing a company ensures is that THEY get the money. In this case it really is a lost customer, cuz I'm TRYING to give you money walmart",1,24,1711793944000,We hear your words about the payment system. Please contact us at https://survey.walmart.com/app,1711799479000,Walmart
a12b9f69-cf4e-40a3-85fb-b72e02d4793c,"Terrible app. If you are planning a trip to the store it will not allow you to shop the store, showing what aisle items, if there at all, are located. It tries to force either pickup or delivery. Can't see store mode unless actually in the store and even then can kick you out into delivery or pickup mode! Shopping Walmart less, too cumbersome.",1,4,1711753971000,"We'd like to know more details about your experience with our app, Lorraine. Please share your valuable input at https://survey.walmart.com/app",1711759766000,Walmart
2bac0584-6984-4e59-b890-b11737da2d28,"App works great on my phone. But it keeps crashing on my tablet. I don't know why. No other app is doing this. I have cleared cache, data, uninstalled, reinstalled and there's no updates to install. I don't know what else to do. I like online shopping on a bigger screen than my phone",1,0,1710716479000,We regret to learn of your experience with the Walmart App. Please use https://survey.walmart.com/?walmart-store-core to get in touch with us.,1710718034000,Walmart
